Offset;UnityPerCamera._Time[0];UnityPerCamera._Time[1];UnityPerCamera._Time[2];UnityPerCamera._Time[3];UnityPerCamera._SinTime[0];UnityPerCamera._SinTime[1];UnityPerCamera._SinTime[2];UnityPerCamera._SinTime[3];UnityPerCamera._CosTime[0];UnityPerCamera._CosTime[1];UnityPerCamera._CosTime[2];UnityPerCamera._CosTime[3];UnityPerCamera._TimeParameters[0];UnityPerCamera._TimeParameters[1];UnityPerCamera._TimeParameters[2];UnityPerCamera._TimeParameters[3];UnityPerCamera.unity_DeltaTime[0];UnityPerCamera.unity_DeltaTime[1];UnityPerCamera.unity_DeltaTime[2];UnityPerCamera.unity_DeltaTime[3];UnityPerCamera._WorldSpaceRelativeCameraPos[0];UnityPerCamera._WorldSpaceRelativeCameraPos[1];UnityPerCamera._WorldSpaceRelativeCameraPos[2];UnityPerCamera._EyeAdaptionExposure;UnityPerCamera._WorldSpaceCameraPos[0];UnityPerCamera._WorldSpaceCameraPos[1];UnityPerCamera._WorldSpaceCameraPos[2];UnityPerCamera._EyeAdaptionInverseExposure;UnityPerCamera._WorldSpaceCameraDir[0];UnityPerCamera._WorldSpaceCameraDir[1];UnityPerCamera._WorldSpaceCameraDir[2];UnityPerCamera._ProjectionParams[0];UnityPerCamera._ProjectionParams[1];UnityPerCamera._ProjectionParams[2];UnityPerCamera._ProjectionParams[3];UnityPerCamera._ScreenParams[0];UnityPerCamera._ScreenParams[1];UnityPerCamera._ScreenParams[2];UnityPerCamera._ScreenParams[3];UnityPerCamera._ZBufferParams[0];UnityPerCamera._ZBufferParams[1];UnityPerCamera._ZBufferParams[2];UnityPerCamera._ZBufferParams[3];UnityPerCamera.unity_OrthoParams[0];UnityPerCamera.unity_OrthoParams[1];UnityPerCamera.unity_OrthoParams[2];UnityPerCamera.unity_OrthoParams[3];UnityPerCamera._PrevCameraPos[0];UnityPerCamera._PrevCameraPos[1];UnityPerCamera._PrevCameraPos[2];UnityPerCamera._ReflectNormalBias;UnityPerCamera._PrevTime[0];UnityPerCamera._PrevTime[1];UnityPerCamera._PrevTime[2];UnityPerCamera._PrevTime[3];UnityPerCamera._SRPTime[0];UnityPerCamera._SRPTime[1];UnityPerCamera._SRPTime[2];UnityPerCamera._SRPTime[3];UnityPerCamera._PaperUnscaledTime[0];UnityPerCamera._PaperUnscaledTime[1];UnityPerCamera._PaperUnscaledTime[2];UnityPerCamera._PaperUnscaledTime[3];UnityPerCamera._FrameCount8
130304;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.45;0.45;-0.025;-0.025;1;1;0;0;0;1.498128e-41;2.152394e-41;0;0;0;0;0;0;0;0;0;0.7872562;15.74512;31.49025;47.23537;0;0;0;0;0;0;0;0;0
130624;0;0;0;0;0;1.411757;1.176633;0;0;0;0;0;-0;1.411757;1.176633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.08279864;0.8703558;-0.4854124;1;0;0.0078125;4.164188;50.06334;0.003848815;0.01405239;0.004608154;0.007825661;1.144338;1.588955;-1.002854;0;2.458671;-1.716877;0.08526735;0;-0.721041;-1.165119;-2.66882;0;3190355395
130944;0.2364334;0.2731857;-0.08011567;-0;0.3282964;-0.1907641;-0.1294576;-0;-0.2072011;0.009474134;-0.2965355;-0;-1.220657;0.3211341;-1.071064;1;0.007826805;0;1.311059e-09;0.007824134;0;0;0.000372324;0;0;0;0.002704085;3.505649e-11;0.001642073;0.007826529;0;0;0;2.238434e-41;513.1516;7.633633e+08;5.418889e-09;1.865409e-41;0;0;0;0;0;0;2.152394e-41;0;0;0;0;0;0;0.5807843;11.61569;23.23137;34.84706;0;0;0;0;0;0;0;0;0
131264;-5.343008;0;0;0;0;-3.731461;-3.571554e-07;0.01783355;0;-0.06635627;2.002398e-05;-0.999841;0;0;0.100002;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0.999841;-0.01783355;0;0.01783355;0.999841;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
131584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.8212;2076.424;4152.847;6229.271;0;0;0;0;0;0;0;0;0
131904;0.5;0.5;0.023;0.012;0;0;0;0;0.0002163025;0.0003324689;2.002716e-05;-1;0;0;0.100002;0;5.864436e+14;0.00783361;0.007826805;2.152394e-41;0.007826805;0;0;0;0;0;0;0;0.007826805;0.007826805;0.007826805;3.892928e-07;0;1;0;1;1;-0.023;0;0;0;0;0;0;0.0078125;857228.1;0.007830152;2.104347e-21;0.007828951;0;1;0;0;0;0;1;2.152394e-41;0;0;0.65;0.65;0;0;1047233823
132224;0;0;0;0;1;10;0;0;0.529;0;0;1;0;0;0;0;1;1;-0.04;0.012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7872562;15.74512;31.49025;47.23537;0;0;0;0;0;0;0;0;0
132544;1;1;0;0;0;1.411757;1.176633;0;0;0;0;0;-0;1.411757;1.176633;0;0.003436767;0.007826657;0.007826805;2.152394e-41;0.007826805;0;0;0;0;0;0;0;0.007826805;2.152394e-41;0.007826805;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
132864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.63697e-08;1.48874;1.083012;0;5.63697e-08;1.48874;1.083012;0;0;0;0;-1;0.1;5000;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133184;-5.343008;0;0;0;0;-3.731461;-3.571554e-07;0.01783355;0;-0.06635627;2.002398e-05;-0.999841;0;0;0.100002;0;2.461859e-06;0.003451425;-0.999994;-0;-0.9999967;-0.002565344;-1.1298e-05;-0.002565408;0.9489029;0.006797411;2.577998e-05;-1;0;0.999841;-0.01783355;0;0.01783355;0.999841;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.33613;1.294682e-10;7.798864e-12;-3.894144e-07;0;-3.727247;0;0.0002163025;0;0;0.100002;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;3.894144e-07;0;0;1;0;0;3.894144e-07;0;1;0;103.8212;2076.424;4152.847;6229.271;0;0;0;0;0;0;0;0;0
133824;1;1;-0.065;0;0;0;0;0;0;0;0;0;0;0;0;0;2.415565e+07;0.007830677;0.007826805;2.152394e-41;0.007826805;0;0;0;0;0;0;0;0.007826805;2.152394e-41;0.007826805;0;0;0;0;0.12;0.12;-0.065;0;0;0;0;0;1;0;2.152394e-41;0;1;-1;0;0;0;0;0;0;1;10;0;0;0.479;0;0;0;0
134144;1;1;0;0;0;0;0;0;2.351379e-42;0;0;0;0;0;0;0;-0.08279864;0.8703558;-0.4854124;1;0;0.0078125;4.164188;0.003848815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7872562;15.74512;31.49025;47.23537;0;0;0;0;0;0;0;0;0;0;0;0;0;1.411757;1.176633;0;0;0;0;0;2147483648
134464;0;0;0;0;0;0;0;0;-1;0.1;5000;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2.461859e-06;0.003451425;-0.999994;-0;-0.9999967;-0.002565344;-1.1298e-05;-0;-0.002565408;0.9999908;0.00345143;-0;1064495949
134784;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.343008;0;0;0;0;-3.731461;-3.571554e-07;0.01783355;0;-0.06635627;2.002398e-05;-0.999841;0
135104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0.999841;-0.01783355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.196872e+23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.8212;2076.424;4152.847;6229.271;7.163149e-18;0.007820848;4.158703;50.06334;0.003845606;0.01405239;0.004638672;0.007825661;0.2;0.5;0;0.065;1.56;0;0;0;0.003848815;0.01405239;0.004608154;5.613041e-41;1006647091
135744;0.0001207478;0.0001270418;0.007826805;2.152394e-41;0.007826805;0;0;0;6.329453e-11;0.00782394;9.691628e-10;0.007824226;0;0.0078125;0.007826805;0.007826805;0;0;0;0;0.007826805;2.152394e-41;0.007826805;5.872982e-23;1;0;0;0;1;2.152394e-41;0;1;1;0;0;0;0;0;0;0;0;0;0;1;10;0;0;0;0.1;0;0;1;0.45;0;0;0;0;0;0;0;0;0;0;0
136064;0;0;0;0;0;0;0;0;0;0;0;0;0.032;0;0;0;0.007961392;-0.9575862;-0.288039;0;0.006143075;-0.2879964;0.9576126;-0.9999501;0.0006417268;1.521515;0.01543189;0.7872562;-0.957585;-0.2879955;-0.009393357;-0.2880392;0.9576113;0.003589665;-0;1.46142;0.4234078;0.01487844;1;0.8735274;0.01459152;0.4504627;1;0;1.411757;1.176633;0;0;0;0;-0;-0.007636588;0.002693719;-0.005427632;0;0.001569013;0.02271135;-0.005098132;0;0.001965669;-0.00766333;-0.01701688;0;1045704562
136384;-0.004257231;0.001501689;-0.01624643;0;0.0008746904;0.01266108;-0.01526015;0;0.001095818;-0.004272139;-0.05093632;0;0.5786319;0.1930892;-5.915754;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.343008;0;0;0;0;-3.731461;-3.571554e-07;0.01783355;0;-0.06635627;2.002398e-05;0;0;0;0;0;0;0;3.196872e+23;9.114274e-29;0;0;0;0;0
137024;-1;0;0;0;0;0.999841;-0.01783355;0;0;0.01783355;0.999841;0;0;0;0;1;-0.08279864;0.8703558;-0.4854124;1;0;0.0078125;4.164188;0.003848815;0.007825661;2.097604e-41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.329453e-11;0.00782394;9.691628e-10;0;0.007826805;0;1.311059e-09;0.007824134;0;0;0.000372324;-2.986221e-09;0;0;0;0;0
137344;3.505649e-11;0.007823491;9.691628e-10;0.007824226;0.001642073;0.007826529;9999999;0.0001;0;0.01403809;2.238434e-41;513.1516;7.663794e+08;5.418889e-09;9.975582e-05;9.977072e-05;0;0;0;0;0;2.152394e-41;0;0;0;0;0;103.8212;0;0;0;0.0003255208;0.0009765625;3072;1024;0;0;0;0;1;0.3;-0.065;0.0032;0;0;0;0;0;0;0;0;0.0007523545;6.013632e-05;0.007826805;2.152394e-41;0.007826805;0;0;0;0;0;0;0;0
137664;0;0;0;0;0.007826805;0.1564789;0.007826805;0;4.82947e-15;1.32298;-0.01331596;0;1;0;0;0;0;0;0;0;1;2.152394e-41;0;1;0;0;0;0;1;10;0;0.294;-0.00766333;0;1;0;0.341918;-0.7704943;1;1;0.45;0;0;0;0;0;0;0.001095818;-0.004272139;-0.05093632;0.5786608;0;0;0;0;0;0;0;0;0;0;0;0;1032134328
137984;-0.4448461;0.1569143;0.01417659;0;0.09139807;1.32298;0.01331596;0;0.1145041;-0.4464042;0.04444684;0;0.9578413;0.01459518;0.5507561;1;0.7872562;15.74512;31.49025;47.23537;0;0;0;0;0;0;0;0;0;1.411757;1.176633;0;0;0;0;-0;1.411757;1.176633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.85;0;0;0;0;2;0;0;0.172;1.705;-3.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.196872e+23;9.114274e-29;0;0;0;0;0
138624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.642525e-12;1.391311e-09;1.795624e-41;0;0;0;1.188161e-41;0;0;0;0;-5.343008;0;-3.731461;-3.571554e-07;0;-0.06635627;2.002398e-05;-0.999841;0;0;0.100002;0;-2.795206e-05;1.48874;-70.84147;1356.057;9999999;9999999;9999999;0.0001;0;0;0;421.4382;-1;0;0;0;0;0.999841;-0.01783355;0;0;0.01783355;0.999841;0;0
138944;0;0;0;0;0;0;0;0;0.0003255208;0.0009765625;3072;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.114274e-29;0;0;0;0;0;0;0;0;0;0;0;2.220273e-06;0;2.152394e-41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.8212;2076.424;4152.847;6229.271;0;0;0;-1;0;0;0;1;1.4;1.48;0;0;0;0;0;0;0;0;0;2132.375;0.007828361;0.007826805;2.152394e-41;0.007826805;0;0;0;-1;0.1;5000;0;0;0;0;0;0.007826805;2.152394e-41;0.007826805;0;5.872982e-23;0;0;0;1065353216
139584;0;0;0;0;1;2.152394e-41;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;1;1.53;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;-1;0.1;5000;0.0002;0
139904;0.7872562;15.74512;31.49025;47.23537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.411757;1.176633;0;-0;1.411757;1.176633;1.218284e-20;0;0;3.196872e+23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.277738e-10;8.880139e-12;1.764095e-41;0;0;0;1.188161e-41;0;0;0;0;0;0
140224;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;-0;0;0;-0;1;-0;0;-0;-0;-0;0;0;0;0;-1;0.1;5000;0.0002;0;0;0;0;3.119022e-18;8.81834e+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140544;9.114274e-29;3.196872e+23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.343008;0;0;0;0;-3.731461;-3.571554e-07;0;0;0;0.100002;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0.999841;-0.01783355;0;0;0.01783355;0.999841;0;7.98525e-16;3.444231e+10;0;0;0;0;0;0;0;0;0;0;0
140864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;-1;0.1;5000;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.758598e-23;5.780611e+17;0;0;0;0;0;0;0;0;0;0;0
141184;103.8212;2076.424;4152.847;6229.271;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.026;-0.012;0;0;0;0;0;0;0;6.013314e-05;0.007826805;0;0;-1;0.1;5000;0.0002;0;0;0;0;0;0;0;0;0.007826805;0.007826805;0.007826805;0;-1;0.1;5000;1;0;0;0;0;0;0.0078125;3.958051e+11;0.007832817;2.104347e-21;0.007828951;0;0;1056964608
141504;0;0;0;0;1;2.152394e-41;0;0;1;2;0.15;-0.032;0;0;0;0;0;0;0;0;1;10;0;0.529;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0.1;5000;0.12;0;0;0;0;0;0;0;0;-1;0.1;5000;0.0002;0
141824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.119022e-18;8.81834e+12;0;0;0;0;0;0;0;0;0;3.119022e-18;0;0;0;-1;0.1;5000;0.0002;0;0;0;0;49999;1;9.9998;0.0002002716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0.1;5000;0.0002;0
142144;0;0;0;0;0;0;0;0;-1;0.1;5000;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.98525e-16;0;0;0;0;0;0;0;0;0;0;0;1.218284e-20;2.257774e+15;1.193985e-07;1.193985e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142464;0;0;0;0;0;0;0;0;-1;0.1;5000;0.0002;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.044369e-13;1.345229e+08;1.193985e-07;1.193985e-07;0;0;3.196872e+23;9.114274e-29;0;0;0;0;1.820544e-12;2.70843e-41;0;0;0;0;0;0;0;0;0;0;0
142784;3.196872e+23;9.114274e-29;1.045807e-16;6.179248e-14;0.007789135;0;0;0;0;0;0;0;0;0;0.153556;2.216013e-41;3.056973e-05;0.0078125;-1.193344e-07;0.01481544;0.007826805;7.678641e+21;2.152394e-41;-1;0.007826805;2.152394e-41;0;4.758598e-23;0;0;0;0.003911436;7.110632e-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.98525e-16;3.444231e+10;1.099904e-07;5.51235e-05;0;0;0.007826805;0.007826805;-1;0.1;5000;0.0002;0
143104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.248634e+21;0;0;0;-1;0.1;5000;0.0002;1668;2388;1.0006;1.000419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.411757;1.176633;0;0;0;0;0;2147483648
143424;3.119022e-18;8.81834e+12;1.193985e-07;1.193985e-07;0.000856898;0.000598444;0.000856898;-0.000598444;-1;0.1;5000;0.0002;0;0.002393776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.05699146;-0.9955782;-0.07467474;0;0.600561;-0.09393716;0.794042;0;-0.7975455;0.0004067668;0.6032587;-0.004375166;-0.05699138;0.6005607;-0.7975454;0;-0.9955779;-0.09393706;0.0004068747;0;-0.07467484;0.7940418;0.6032588;0;1069694359
143744;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1.218284e-20;2.257774e+15;1.193985e-07;1.193985e-07;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.343008;0;0;0;0;-3.731461;-3.571554e-07;0.01783355;0;-0.06635627;2.002398e-05;-0.999841;0
144064;0.0004754663;-0.9959223;-0.09021292;0;0.0003228491;-0.0902127;0.9959224;0;-1;0.1;5000;0.0002;7.421644e-06;1.52489;-0.007667683;1;0.0004754315;0.0003229181;-0.9999998;-0;-0.9959224;-0.09021278;-0.0005026527;1;1668;2388;1.0006;1.820544e-12;1;1;0;0;0;0;0;0;0;0;0;1.218284e-20;2.257774e+15;1.045807e-16;6.179248e-14;2.152394e-41;0;0;0;0;0;0;0;3.056973e-05;0.0078125;0.00239563;0.007826805;0.007826805;-0;0;0;2.080648e-41;0;0.007826805;0.007826805;1006648320
144384;4.758598e-23;5.780611e+17;0;0;0;0;0;0;0.003911436;7.110632e-15;0;0;0;0;0;0;0.5757851;11.5157;23.0314;34.5471;0;0;0;0;0;0;0;0;0;0;0.007826805;0.007826805;2.152394e-41;0;0;0;0;-0;0;-0.08279864;0.8703558;-0.4854124;1;0;0.0078125;4.164188;50.06334;0.003848815;0.01405239;0.004687669;0.007825661;0;0;0;0;0;0;0;0;0;0;0;0;0
144704;0;0;0;0;0;0;0;0;6.329453e-11;0.00782394;9.691628e-10;0.007824226;0.007826805;0.007826805;0.007826805;0.007826805;0.007826805;0;1.311059e-09;0.007824134;0;0;0.000372324;0;0;0;0.002704085;3.505649e-11;0.001642073;0.007826529;0;0;0;2.238434e-41;513.1516;7.633633e+08;5.418889e-09;1.865409e-41;0;0.6996403;0.6997488;-0.1501799;-0.1501256;0.0008544922;0.0005959868;0.000856898;-0.000598444;-0.000856898;0.001196888;0.000856898;0;0.7872562;15.74512;31.49025;47.23537;0;0;0;0;0;0;0;0;0
145024;0;0;0;0;0;1.411757;1.176633;0;0;0;0;0;-0;1.411757;1.176633;0;0;0;0;0;0;0;0;0;0;0;0;1.703159;0;1.189644;0;1;0.1;5000;0.0002;1668;2388;1.0006;1.000419;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
145344;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.438849;1.384469;0;0;0;0;-0;1.438849;1.384469;0;0;0;0;0;0;0;0;0;0;0;0;0;1.703159;0;0;0;0;1.189644;0;0;1;0.1;5000;0.0002;1154514944
145664;-5.343008;0;0;0;0;-3.731461;-3.571554e-07;0.01783355;0;-0.06635627;2.002398e-05;-0.999841;0;0;0.100002;0;1;0;0;0;0;1;0;0;0;0;0;-1;0;0.999841;-0.01783355;0;0.01783355;0.999841;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.5807843;11.61569;23.23137;34.84706;0;0;1.983118e-41;0;0.0078125;0.007826805;0.007826805;0;0
145984;1;1;0;0;0;0;0;0;1;0;0;0;0;0;-0;0;0.5757851;11.5157;23.0314;34.5471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0.7036569;14.07314;28.14627;0;103.8212;2076.424;4152.847;6229.271;0;0;0;0;0;0;0;0;0
146304;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003436767;0.007826657;0.007826805;2.152394e-41;0.007826805;0;0;0;0;0;0;0;0.007826805;2.152394e-41;0.007826805;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;3.6;10;0;0;0;0;0;0;0
146624;1.703159;0;0;0;0;1.189644;0;0;0;0;-0.0003000498;1;0;0;0.30009;0;0;0;0;0;0;1.411757;1.176633;0;-0;1.411757;1.176633;1;0;1;0;-1;0.1;5000;0.0002;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;-1;0;0
146944;0;-1;-7.761287e-09;0;0.603044;0;0.797708;0;-0.797708;7.761287e-09;0.603044;0;-0.003427091;0.949883;-0.004637829;1;-6.19124e-09;0.6030439;-0.7977079;0;-1;-6.19124e-09;-4.680397e-09;4.680397e-09;0.949883;0.005766325;6.300194e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5807843;11.61569;23.23137;34.84706;0;0;0;0;0;0;0;0;0
147264;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;-5.343008;0;0;0;0;-3.731461;-3.571554e-07;0;0;0;0.100002;1;0;0;1.983118e-41;0.0078125;0.007826805;0.007826805;0;0;0;0;0;-1;0;0;0;0;0.999841;-0.01783355;0;0;0.01783355;0.999841;0;0.5807843;11.61569;23.23137;34.84706;0.007826805;0.007826805;0.007826805;0;0;0;0;0;1006648320
147584;0.5585938;11.21567;22.43134;33.64701;0;0;0;0;0;0;0;0;0;0;-0;0;0.2;0.2;0;0;0;0;0;0;1;0.51;0.01;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
147904;0.007826805;0;0.007826805;0.007826805;7.163149e-18;0.007820848;7.209681e-42;2.351379e-42;2.351379e-42;0;0;0;0;0;0;0;-0.08279864;0.8703558;-0.4854124;1;0;0.0078125;4.164188;0.003848815;0.007825661;2.097604e-41;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.411757;1.176633;0;0;0;0;0;2147483648
148224;1.703159;0;0;0;0;1.189644;0;0;-1;0.1;5000;0.0002;0;0;0.30009;0;1.703159;0;0;0;0;1.189644;0;0;0;0;0.30009;1;0;1;0;0;0;-1;0;0;0;0;1;0;-1;-7.761287e-09;0;0.603044;0;0.797708;0;-0.797708;7.761287e-09;0.603044;-0.003427091;-6.19124e-09;0.6030439;-0.7977079;0;-1;-6.19124e-09;-4.680397e-09;0;4.680397e-09;0.7977079;0.603044;0;1064512393
148544;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1.703159;0;0;0;0;1.189644;0;0;0;0;0.30009;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;-1;0;-5.343008;0;0;0;0;-3.731461;-3.571554e-07;0.01783355;0;-0.06635627;2.002398e-05;-0.999841;0
148864;1;1;0.2;0.2;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0.2;0.2;0;0;0;757.0662;0.007826805;0;0;0;0.007826805;0.007826805;0.007826805;0;0.007828769;0;0;0.007826805;0.007826805;0.007826805;0;0.5546875;11.11567;22.23134;33.347;1;1;0;0;0;0;0;1;0.2;0.2;0;0;0;0;0;0;0;0;0;0;1065353216
149184;0;11.5157;0.85;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;3.196872e+23;1;0;0;0;0.441886;0;0;0;1.299572e+07;0.007830311;0.007826805;2.152394e-41;0.007826805;0;0;0;0.007826805;0;-0.4854124;1;7.163149e-18;0.007820848;4.158703;50.06334;0.003845606;0.01405239;0.004687692;0.007825661;-0.08279864;0.8703558;-0.4854124;1;0;0.0078125;4.164188;50.06334;0.003848815;0.01405239;0.004687669;5.62313e-41;1006647091
149504;0.2;0.2;0;0;0;0;0;0;6.329453e-11;0.00782394;9.691628e-10;0.007824226;0.007826805;0.007826805;0.007826805;0.007826805;0.007826805;0;1.311059e-09;0.007824134;0;0;0.000372324;0;0;0;0.002704085;3.505649e-11;0;1.411757;1.176633;0;0.01403809;2.238434e-41;513.1516;-0;1.411757;1.176633;0;0;0;0;0;0;2.152394e-41;0;0;-1;0.1;5000;0;0.5657833;11.31567;22.63133;33.947;0;1;0;0;0;0;1;0;0
149824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0;0;-0.05699146;-0.9955782;-0.07467474;0;0.600561;-0.09393716;0.794042;-0.7975455;-0.004375166;1.524934;-0.005850586;-0.05699138;-0.9955779;-0.09393706;0.0004068747;-0.07467484;0.7940418;0.6032588;0;1.517505;0.150521;-0.0005804327;1;0.8687478;-0.01360613;0.4455421;1;1;1;0;0;0;0;0;0;-0.00763716;0.00269392;-0.005427291;0;0.00156913;0.02271305;-0.005097812;0;0.001965817;-0.007663904;-0.01701581;0;1045646779
150144;-0.004259037;0.001502326;-0.01621548;0;0.0008750613;0.01266645;-0.01523107;0;0.001096282;-0.004273951;-0.05083927;0;0.5773951;0.1769156;-5.883144;1;0;0;0;0;0;0;0;0;0;0;0;-5.343008;0;-3.731461;-3.571554e-07;0;-0.06635627;2.002398e-05;-0.999841;0;0;0.100002;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0.08;0;0;0;0;0;0;0
