Offset;Input Attributes: Layout 3 (Per vertex).POSITION0[0];Input Attributes: Layout 3 (Per vertex).POSITION0[1];Input Attributes: Layout 3 (Per vertex).POSITION0[2];Input Attributes: Layout 3 (Per vertex).NORMAL0[0];Input Attributes: Layout 3 (Per vertex).NORMAL0[1];Input Attributes: Layout 3 (Per vertex).NORMAL0[2];Input Attributes: Layout 3 (Per vertex).TANGENT0[0];Input Attributes: Layout 3 (Per vertex).TANGENT0[1];Input Attributes: Layout 3 (Per vertex).TANGENT0[2];Input Attributes: Layout 3 (Per vertex).TANGENT0[3]
129400;-0.6094816;0.07687325;-0.04287799;0.4751144;0.5490302;-0.6836819;0.06129717;0.7559477;0.6499287;-1
129440;-0.6102509;0.07659993;-0.04374041;0.5338165;0.5250144;-0.6595165;0.2727549;0.6328018;0.7242836;-1
129480;-0.6088984;0.07713404;-0.0424064;0.3808956;0.5645202;-0.7292367;-0.11186;0.8121499;0.569989;-1
129520;-0.6079693;0.0776678;-0.04183276;0.2109419;0.5672901;-0.7942623;-0.2248169;0.8189074;0.5239061;-1
129560;-0.6056846;0.07910436;-0.04058575;0.6742428;0.6261735;-0.39154;-0.6395563;0.7601848;0.1143974;-1
129600;-0.6054281;0.07850623;-0.03961107;0.8883334;0.2046704;0.4097776;-0.1856884;0.978417;-0.08636645;-1
129640;-0.6064067;0.07807699;-0.03875482;0.7226207;-0.132737;0.6777015;0.2157468;0.9751824;-0.03952504;-1
129680;-0.6066459;0.07866144;-0.0412235;0.2075998;0.5983479;-0.7730287;-0.5832466;0.7090274;0.3912848;-1
129720;-0.6100889;0.07832044;-0.04217166;0.5112913;0.5598657;-0.648132;-0.09219015;0.7876136;0.6060345;-1
129760;-0.6108246;0.07831366;-0.04294711;0.5664725;0.5339611;-0.6270283;0.1162014;0.7019087;0.702724;-1
129800;-0.6094918;0.07843128;-0.04170984;0.3978485;0.5773471;-0.7093731;-0.2180174;0.8122071;0.5365652;-1
129840;-0.6058056;0.07898848;-0.03921898;0.915221;0.204819;0.3459893;-0.192664;0.9785033;-0.06963914;-1
129880;-0.6068081;0.07863037;-0.03815155;0.7850811;-0.1719741;0.5940474;0.07705227;0.9800987;0.1820007;-1
129920;-0.6061631;0.07966512;-0.04015207;0.6833802;0.6113553;-0.3986825;-0.6397271;0.764544;0.07553419;-1
129960;-0.6072025;0.07941574;-0.04065694;0.2232064;0.6058484;-0.7625462;-0.6203479;0.6910181;0.3662418;-1
130000;-0.6084088;0.07878676;-0.04109089;0.2450115;0.5780047;-0.7759147;-0.3460903;0.8003029;0.4844626;-1
130040;-0.6107017;0.07998957;-0.04119235;0.5183402;0.5954539;-0.6100865;-0.1811187;0.7761719;0.599922;-1
130080;-0.6115447;0.08016452;-0.04187952;0.5699486;0.5733953;-0.5878783;0.01570104;0.7067318;0.7054322;-1
130120;-0.6062807;0.07949311;-0.03863324;0.9402433;0.1751792;0.2907231;-0.2277171;0.9604965;0.1578921;-1
130160;-0.607406;0.07968175;-0.03694045;0.8184352;-0.2148446;0.5322263;-0.06662503;0.8852858;0.459882;-1
130200;-0.6066938;0.08031349;-0.03953071;0.7024674;0.6190683;-0.3507337;-0.5566425;0.7851061;0.2706198;-1
130240;-0.609946;0.07991777;-0.04072883;0.3910743;0.6123616;-0.6833154;-0.2428956;0.7871928;0.5621322;-1
130280;-0.6077123;0.08033499;-0.03993677;0.2568038;0.6646969;-0.7008613;-0.5241444;0.7050523;0.4755731;-1
130320;-0.6088548;0.0800688;-0.04028012;0.259581;0.6232122;-0.7352224;-0.3459605;0.7719971;0.5288719;-1
130360;-0.6112478;0.08184606;-0.03965415;0.5241746;0.6381525;-0.5590283;-0.1196804;0.7073727;0.6933181;-1
130400;-0.6120057;0.08209652;-0.04018337;0.5706072;0.619899;-0.5375379;0.004348561;0.6522973;0.756989;-1
130440;-0.6123623;0.0839324;-0.03815407;0.5797045;0.6605387;-0.4730552;-0.008016512;0.5860847;0.8091637;-1
130480;-0.6073998;0.08151484;-0.03822608;0.7134881;0.632592;-0.3012545;-0.435611;0.7372395;0.5164225;-1
130520;-0.6104282;0.08177663;-0.03922361;0.3808878;0.6745161;-0.6282071;-0.2086263;0.7280836;0.650061;-1
130560;-0.6115567;0.08355993;-0.0377052;0.535892;0.6912723;-0.4776529;-0.1168915;0.6240123;0.7705677;-1
130600;-0.612627;0.0855422;-0.03586242;0.6032056;0.702673;-0.3711787;-0.04855023;0.4985872;0.8646519;-1
130640;-0.6083922;0.08169895;-0.03856;0.3086555;0.7307208;-0.6079674;-0.3885956;0.6809048;0.6201454;-1
130680;-0.6094075;0.08176425;-0.03888385;0.2755343;0.6978239;-0.6584733;-0.2910025;0.7151212;0.6329442;-1
130720;-0.6119484;0.08510208;-0.03551257;0.5628541;0.7349464;-0.3650016;-0.1088905;0.5078874;0.8530104;-1
130760;-0.6127879;0.08677933;-0.033301;0.6190888;0.7438406;-0.2423729;-0.09840439;0.3809905;0.9177083;-1
130800;-0.6089432;0.08310859;-0.03694903;0.3549261;0.7944402;-0.4919141;-0.2871464;0.5939744;0.7513021;-1
130840;-0.6099237;0.08332488;-0.03716949;0.3090369;0.7858024;-0.5328736;-0.2327017;0.6078069;0.7577657;-1
130880;-0.610873;0.08343521;-0.03738067;0.403932;0.7516592;-0.5158081;-0.1929867;0.6251248;0.7546057;-1
130920;-0.6122413;0.0862875;-0.03303955;0.595936;0.7594298;-0.2392419;-0.1026247;0.3707254;0.9211933;-1
130960;-0.6129514;0.08751765;-0.03055708;0.6257764;0.7645446;-0.1324863;-0.113811;0.257475;0.9573283;-1
131000;-0.6113532;0.08487697;-0.03525176;0.4507448;0.8029403;-0.3798103;-0.1663632;0.4977648;0.8498328;-1
131040;-0.6103761;0.08463041;-0.03499967;0.3477598;0.8461662;-0.3989844;-0.17614;0.479224;0.8589066;-1
131080;-0.6094464;0.0844437;-0.0348005;0.380879;0.8467787;-0.3700054;-0.1850008;0.4624259;0.8670416;-1
131120;-0.6079887;0.08293018;-0.03640671;0.7352754;0.6383482;-0.2277248;-0.3144054;0.6188834;0.7197733;-1
131160;-0.6124163;0.08705693;-0.03033686;0.6009563;0.7802485;-0.1348119;-0.06904989;0.2195353;0.970956;-1
131200;-0.6128938;0.08779773;-0.0276694;0.607199;0.7864606;-0.05758867;-0.101257;0.147336;0.9813905;-1
131240;-0.6117346;0.08597973;-0.032834;0.4852322;0.8304067;-0.2563668;-0.1230032;0.3581366;0.9239544;-1
131280;-0.6107697;0.08567797;-0.0326417;0.3605458;0.8870786;-0.2826831;-0.1191076;0.3461224;0.9297315;-1
131320;-0.6097898;0.08544457;-0.03252118;0.4229918;0.8695688;-0.2531201;-0.09391837;0.3203995;0.9423745;-1
131360;-0.6123878;0.0874134;-0.02744658;0.5775437;0.8056175;-0.06603104;0.005058357;0.07374032;0.9947954;-1
131400;-0.6125923;0.08769885;-0.02493585;0.5946356;0.7981049;-0.002630704;-0.06750348;0.05020861;0.9940222;-1
131440;-0.6119056;0.08676079;-0.03015656;0.502113;0.8465328;-0.1458758;-0.05555164;0.20061;0.9767055;-1
131480;-0.6120555;0.08732268;-0.02468077;0.556607;0.8231952;-0.004162536;0.08079214;-0.05542784;0.9929711;-1
131520;-0.6121103;0.08730197;-0.02253867;0.5770569;0.8095659;0.0218727;-0.05089378;0.004902959;0.9962242;-1
131560;-0.6118379;0.08712271;-0.0272089;0.5127431;0.8508126;-0.06082751;0.0408141;0.04359796;0.9963081;-1
131600;-0.6110012;0.08643107;-0.0300506;0.3868713;0.9079909;-0.1499306;-0.0472362;0.1822217;0.9811566;-1
131640;-0.611403;0.08680063;-0.02227353;0.5271716;0.8427828;0.03358977;0.122248;-0.121545;0.9820834;-1
131680;-0.6114018;0.08675313;-0.02054153;0.5505277;0.8281595;0.01574002;-0.08714427;0.03401841;0.9916324;-1
131720;-0.6099925;0.0861785;-0.03005073;0.4789527;0.8695421;-0.1204064;-0.009324785;0.1421854;0.9897844;-1
131760;-0.6114028;0.08697225;-0.02445234;0.5108458;0.8549432;0.004733791;0.1454738;-0.09704329;0.9826089;-1
131800;-0.6109484;0.08666813;-0.02708076;0.4241336;0.9026833;-0.04378275;0.07074481;0.01365485;0.9967635;-1
131840;-0.6105132;0.08624989;-0.02045201;0.4905297;0.8663926;0.02932873;0.1123929;-0.1029066;0.9845332;-1
131880;-0.6105039;0.08621603;-0.01884043;0.5276043;0.8448361;-0.002699798;-0.1503836;0.09287313;0.9791318;-1
131920;-0.6106988;0.08643399;-0.02215781;0.475809;0.8748642;0.04085239;0.2445249;-0.1819377;0.9498277;-1
131960;-0.6105251;0.0864436;-0.02431637;0.4275725;0.9019378;0.02222628;0.1952725;-0.1185187;0.9726325;-1
132000;-0.6093779;0.08569008;-0.01888184;0.4763858;0.8763604;0.01099701;0.01381926;-0.02619011;0.9942459;-1
132040;-0.6093823;0.08569106;-0.01733774;0.4982926;0.8644197;-0.02382982;-0.2342845;0.1584488;0.9544213;-1
132080;-0.6096298;0.08581437;-0.02049838;0.4450873;0.8913057;0.04796264;0.3033598;-0.2064974;0.9265825;-1
132120;-0.6082963;0.08510397;-0.01780244;0.4532756;0.8889578;-0.03259153;-0.1310741;0.09731458;0.9803491;-1
132160;-0.6083331;0.08510214;-0.01923791;0.439974;0.8950233;0.04451913;0.1483217;-0.1275003;0.9759653;-1
132200;-0.6073065;0.08454768;-0.01834408;0.4101833;0.9106848;-0.01166539;-0.04049459;0.02649155;0.9943008;-1
132240;-0.6097773;0.08598578;-0.02221369;0.3966258;0.9138053;0.06614569;0.3616236;-0.2249486;0.902923;-1
132280;-0.610045;0.08634564;-0.02704725;0.5102165;0.858901;-0.03506929;0.1098834;-0.02507929;0.9935431;-1
132320;-0.60868;0.08542372;-0.02070725;0.4034494;0.9087627;0.09309224;0.4439526;-0.2870098;0.846041;-1
132360;-0.6062367;0.08411786;-0.01891851;0.3959399;0.917464;-0.02982407;0.1514507;-0.03464538;0.9864189;-1
132400;-0.6073416;0.0846833;-0.01961993;0.4300352;0.8998268;0.06111708;0.2979428;-0.2085305;0.9289955;-1
132440;-0.6095988;0.08612958;-0.02422742;0.5067824;0.8612102;-0.01103175;0.2735498;-0.1496636;0.9497864;-1
132480;-0.6055446;0.08373171;-0.01949669;0.558376;0.7675101;-0.3146246;0.4383052;0.04845564;0.8968524;-1
132520;-0.608727;0.08565767;-0.02225113;0.4976342;0.8666746;-0.01152036;0.4649036;-0.2568989;0.8463175;-1
132560;-0.6076555;0.08505152;-0.02105206;0.5394197;0.8409125;-0.03206368;0.5373632;-0.3167302;0.7798895;-1
132600;-0.60669;0.08433983;-0.02026332;0.5735889;0.8088045;-0.1275909;0.505075;-0.2284947;0.8307755;-1
132640;-0.6051809;0.08293433;-0.01983481;0.6632329;0.2976639;-0.6866673;0.6899242;0.1123302;0.7150555;-1
132680;-0.6062656;0.08371866;-0.02071594;0.7447284;0.3805777;-0.5477819;0.6399363;-0.1777198;0.7468982;-1
132720;-0.6071128;0.08440262;-0.02154287;0.7883921;0.4346327;-0.4345665;0.5898384;-0.3393843;0.7318374;-1
132760;-0.6079108;0.0849299;-0.02257659;0.8184437;0.4778568;-0.3185238;0.4957078;-0.3087496;0.811391;-1
132800;-0.6086753;0.08535059;-0.02420319;0.8487321;0.5067099;-0.1512294;0.2980087;-0.2221127;0.928349;-1
132840;-0.6051621;0.08215183;-0.01982672;0.5715793;-0.296744;-0.7641988;0.8163679;0.1216783;0.5633153;-1
132880;-0.6061945;0.08264071;-0.02077439;0.694548;-0.152343;-0.7028036;0.6914917;-0.1265123;0.710825;-1
132920;-0.6071389;0.08116513;-0.02110502;0.6974998;-0.2485339;-0.6696876;0.6283502;-0.2313275;0.7407174;-1
132960;-0.6077106;0.08135574;-0.02201925;0.7793845;-0.1973985;-0.5928741;0.4976805;-0.3767609;0.780203;-1
133000;-0.6070487;0.0831134;-0.02182353;0.7965758;-0.05115286;-0.6016011;0.551777;-0.341515;0.76034;-1
133040;-0.6085097;0.08160464;-0.02333852;0.8610719;-0.1894965;-0.4703848;0.3381952;-0.4755443;0.8118642;-1
133080;-0.6078883;0.08349273;-0.02299452;0.8846747;-0.03062601;-0.4641826;0.4148029;-0.3983832;0.817791;-1
133120;-0.6083909;0.08384137;-0.02439802;0.9733317;0.0008942261;-0.2292024;0.215461;-0.3444786;0.9136969;-1
133160;-0.6089898;0.08206798;-0.02492891;0.9464269;-0.236644;-0.2155889;0.1054402;-0.4039178;0.908513;-1
133200;-0.6086928;0.08411933;-0.02701904;0.9973966;0.03849392;-0.06048189;0.06711809;-0.2048084;0.9764787;-1
133240;-0.6091388;0.08244322;-0.02727656;0.9598005;-0.2734731;-0.04794227;-0.02799872;-0.265976;0.9634761;-1
133280;-0.6091948;0.08560896;-0.02700035;0.8454927;0.5305687;-0.05479217;0.1325761;-0.1099208;0.9850034;-1
133320;-0.6091893;0.08544543;-0.02993367;0.8272372;0.561094;-0.02914423;0.02227082;0.01907455;0.9995619;-1
133360;-0.6085962;0.0839709;-0.02980512;0.9972897;0.05580586;0.04765188;-0.04297674;-0.08238515;0.9956592;-1
133400;-0.6091366;0.08250396;-0.02988271;0.9428958;-0.3200977;0.08892067;-0.1309805;-0.1122334;0.9847354;-1
133440;-0.6083256;0.08355068;-0.03194296;0.9897484;0.06425359;0.1260603;-0.1350355;0.1631163;0.9771106;-1
133480;-0.6089755;0.08218908;-0.03185416;0.8966655;-0.3692622;0.2427606;-0.1979012;0.1555382;0.9674557;-1
133520;-0.608907;0.08495778;-0.03231827;0.7891434;0.6086723;-0.08224384;-0.08608402;0.2421568;0.9663757;-1
133560;-0.6085024;0.08406501;-0.03452453;0.7543235;0.6364253;-0.1611149;-0.2048973;0.4613768;0.8632089;-1
133600;-0.607952;0.08275476;-0.0339858;0.9818949;0.07067599;0.1756837;-0.1884207;0.4574292;0.869038;-1
133640;-0.6085286;0.08156775;-0.03378228;0.8639756;-0.3537492;0.3582063;-0.1739022;0.4579825;0.8717427;-1
133680;-0.6075111;0.08177261;-0.03574149;0.9701929;0.116994;0.2120381;-0.2325047;0.6949377;0.6803809;-1
133720;-0.6080584;0.08074218;-0.03542855;0.841854;-0.2854226;0.4579332;-0.132803;0.7128806;0.688516;-1
133760;-0.6069194;0.08056243;-0.03740427;0.956827;0.160959;0.2417791;-0.2536572;0.8685123;0.4256961;-1
133800;-0.6080457;0.07204948;-0.04569662;0.3645422;0.5280542;-0.7665762;0.3948932;0.6569069;0.6405848;-1
133840;-0.6085259;0.07367507;-0.04489253;0.4158194;0.5403166;-0.7303773;0.4246075;0.5938438;0.6815137;-1
133880;-0.6072041;0.07285027;-0.04483968;0.2945018;0.5403839;-0.787837;0.4439478;0.6512464;0.612944;-1
133920;-0.6094853;0.07303117;-0.0458703;0.4272586;0.5086313;-0.7462436;0.4529723;0.592816;0.6637712;-1
133960;-0.6083367;0.0706915;-0.04671073;0.3550436;0.4926447;-0.7942036;0.3932906;0.6914888;0.6048447;-1
134000;-0.6095672;0.07509385;-0.04436295;0.4762182;0.5322886;-0.6961787;0.3769659;0.5917267;0.7108438;-1
134040;-0.6105204;0.07211277;-0.04703273;0.3949801;0.4663149;-0.7908872;0.4789046;0.6296828;0.6104838;-1
134080;-0.6096722;0.06900112;-0.04823364;0.3168865;0.4843151;-0.8153256;0.4482037;0.6811367;0.5787621;-1
134120;-0.6106707;0.07449557;-0.04563205;0.4663616;0.4897701;-0.7332799;0.4541032;0.5783401;0.6750218;-1
134160;-0.6102509;0.07659993;-0.04374041;0.5338165;0.5250144;-0.6595165;0.2727549;0.6328018;0.7242836;-1
134200;-0.6120224;0.07056366;-0.04858106;0.3273549;0.4300096;-0.8413589;0.4504663;0.7116185;0.5389991;-1
134240;-0.6110063;0.06630167;-0.05023288;0.2348607;0.4503507;-0.8612493;0.4156934;0.7544414;0.5078059;-1
134280;-0.6121379;0.07360825;-0.04704437;0.3871526;0.4623409;-0.7960463;0.4896355;0.6285478;0.6030243;-1
134320;-0.6115164;0.07624407;-0.04513867;0.4793263;0.4952813;-0.7210508;0.4108523;0.5999044;0.6838891;-1
134360;-0.6108246;0.07831366;-0.04294711;0.5664725;0.5339611;-0.6270283;0.1162014;0.7019087;0.702724;-1
134400;-0.6142508;0.06801215;-0.05054469;0.2194525;0.3821787;-0.8975549;0.4376514;0.7836444;0.4404237;-1
134440;-0.6129395;0.06289037;-0.05218727;0.1503613;0.3914636;-0.9076971;0.4133461;0.809076;0.4173453;-1
134480;-0.613891;0.07229187;-0.04856144;0.2552724;0.4283078;-0.8664998;0.4675213;0.7298412;0.4985995;-1
134520;-0.6123368;0.07824597;-0.04429246;0.4701969;0.5228949;-0.7068022;0.332536;0.6375837;0.6924323;-1
134560;-0.6115447;0.08016452;-0.04187952;0.5699486;0.5733953;-0.5878783;0.01570104;0.7067318;0.7054322;-1
134600;-0.6132978;0.07555453;-0.04652414;0.3452978;0.4842802;-0.8024859;0.47357;0.648514;0.5952562;-1
134640;-0.6177458;0.06460933;-0.05231233;0.1397674;0.3556219;-0.9240016;0.4398866;0.8136976;0.3794064;-1
134680;-0.6154481;0.05879737;-0.05406469;0.1109989;0.335999;-0.9352399;0.3344709;0.8733073;0.3533812;-1
134720;-0.6169221;0.06996398;-0.05021068;0.1454361;0.3902218;-0.9090696;0.4335096;0.8007389;0.4129792;-1
134760;-0.6152401;0.07445964;-0.04780919;0.1910949;0.4510617;-0.8717146;0.4435039;0.7526335;0.4866679;-1
134800;-0.6144661;0.07780328;-0.04559203;0.307811;0.5223016;-0.7935784;0.3941694;0.6888775;0.6075129;-1
134840;-0.6130339;0.08044675;-0.04301569;0.4763307;0.5746989;-0.6605681;0.2396361;0.6389396;0.7301138;-1
134880;-0.6212672;0.06074944;-0.05410296;0.1136031;0.3368072;-0.9346939;0.3657301;0.8605306;0.35453;-1
134920;-0.6175193;0.05463874;-0.05564743;0.1053925;0.2936718;-0.9500473;0.2449773;0.9179972;0.3108783;-1
134960;-0.6244728;0.05666278;-0.05592477;0.1016479;0.3066562;-0.9463619;0.2660189;0.9080771;0.3227647;-1
135000;-0.6215701;0.06669995;-0.05193089;0.09924816;0.3794164;-0.9198644;0.4225267;0.8205676;0.3838982;-1
135040;-0.62668;0.06298168;-0.05398498;0.07843379;0.3661494;-0.9272299;0.3598428;0.8567549;0.3686555;-1
135080;-0.6306372;0.05959904;-0.0554993;0.05098262;0.3421293;-0.9382432;0.2749356;0.8980151;0.3422616;-1
135120;-0.6189814;0.07235339;-0.04934202;0.09119809;0.4265826;-0.8998359;0.3965198;0.8131976;0.4256583;-1
135160;-0.6134837;0.08257446;-0.04127963;0.4646398;0.6377433;-0.6084892;0.1591467;0.617526;0.7693895;-1
135200;-0.6120057;0.08209652;-0.04018337;0.5706072;0.619899;-0.5375379;0.004348561;0.6522973;0.756989;-1
135240;-0.630529;0.06628282;-0.05279665;0.02511405;0.4197327;-0.9072842;0.3490759;0.8464533;0.4011037;-1
135280;-0.6358179;0.0632523;-0.05419967;-0.009133734;0.399373;-0.9167227;0.2735286;0.882335;0.3814996;-1
135320;-0.6240753;0.06959981;-0.05094485;0.05653947;0.4249557;-0.9034222;0.3923694;0.8221578;0.4110794;-1
135360;-0.6166813;0.07694037;-0.04677197;0.1387884;0.4918289;-0.8595327;0.3603283;0.7833802;0.506436;-1
135400;-0.6153286;0.08032811;-0.04424788;0.3031777;0.5820089;-0.7512439;0.2783892;0.7001348;0.6563919;-1
135440;-0.6329834;0.07043552;-0.05071243;-0.0156946;0.4798911;-0.8771871;0.3125903;0.8356353;0.4515664;-1
135480;-0.6386632;0.06811708;-0.05169202;-0.0492871;0.4649013;-0.8839825;0.2429122;0.8636891;0.4406372;-1
135520;-0.6396425;0.07324263;-0.04873602;-0.06887921;0.5271448;-0.8469744;0.1925688;0.8398201;0.5070552;-1
135560;-0.6211089;0.07506409;-0.0481176;0.04051544;0.4753736;-0.8788444;0.334951;0.8219364;0.4599544;-1
135600;-0.6266267;0.07281244;-0.04937431;0.009629745;0.4812471;-0.8765199;0.345286;0.8205342;0.4541346;-1
135640;-0.6342465;0.0748415;-0.04802019;-0.0401881;0.5379702;-0.8420023;0.2618121;0.8188871;0.5107124;-1
135680;-0.6402909;0.07785581;-0.04553583;-0.0761942;0.5898505;-0.8039016;0.1620808;0.8025828;0.5735984;-1
135720;-0.6179854;0.0796116;-0.04536547;0.117435;0.5490956;-0.8265632;0.268971;0.78392;0.5588563;-1
135760;-0.6226867;0.07824712;-0.04632518;0.0006257966;0.5283911;-0.8489891;0.2654194;0.8181151;0.5093274;-1
135800;-0.6283249;0.07649633;-0.04713983;-0.02977075;0.5347111;-0.8444959;0.3027728;0.8096223;0.5019181;-1
135840;-0.6348886;0.07887371;-0.04517122;-0.06154323;0.5958848;-0.8007081;0.231187;0.7889228;0.5693446;-1
135880;-0.6401159;0.08184777;-0.04233391;-0.07257441;0.6430656;-0.7623404;0.1126017;0.7644414;0.6341752;-1
135920;-0.6160798;0.08272447;-0.04244794;0.3089761;0.6481894;-0.6922559;0.1948514;0.6703029;0.7153654;-1
135960;-0.6290733;0.08015145;-0.04466033;-0.06566925;0.5849789;-0.8083619;0.2343181;0.7961946;0.5571625;-1
136000;-0.6347778;0.08253635;-0.04219053;-0.07958937;0.6432607;-0.7614948;0.1368865;0.7634304;0.63052;-1
136040;-0.6396765;0.08547494;-0.03915717;-0.07421389;0.6884767;-0.7214196;0.06287543;0.725086;0.6855242;-1
136080;-0.6187055;0.08232635;-0.04348525;0.1209711;0.6161844;-0.777427;0.1891089;0.7549317;0.6277063;-1
136120;-0.6235343;0.08151646;-0.04417245;-0.01815348;0.5853891;-0.8105295;0.1854302;0.7982883;0.5724261;-1
136160;-0.6291945;0.08359581;-0.04204733;-0.09201306;0.6360843;-0.7660694;0.1329755;0.7699569;0.6233492;-1
136200;-0.6345306;0.08602071;-0.0391263;-0.09532692;0.6854994;-0.7218058;0.04148892;0.7272137;0.6851562;-1
136240;-0.6390871;0.08892046;-0.03573448;-0.08249094;0.7423879;-0.664833;0.02820775;0.6685469;0.7430072;-1
136280;-0.6190846;0.08492093;-0.0412159;0.1543027;0.6891374;-0.707278;0.1076124;0.7001114;0.7055951;-1
136320;-0.6162255;0.08495499;-0.04017374;0.3327008;0.7071729;-0.619583;0.1304664;0.6171548;0.775317;-1
136360;-0.6239265;0.08456798;-0.04187049;-0.009132423;0.6532977;-0.7570066;0.09819758;0.7536784;0.6493239;-1
136400;-0.6290797;0.08690816;-0.03921065;-0.09522131;0.6942829;-0.7133093;0.0379684;0.7183452;0.694199;-1
136440;-0.6338874;0.08946018;-0.03579697;-0.09990506;0.747769;-0.6563926;-0.001823351;0.6595483;0.7516372;-1
136480;-0.6383508;0.09188035;-0.03222732;-0.08460069;0.8075272;-0.5836951;-0.002208583;0.5856084;0.8104729;-1
136520;-0.6239951;0.08754103;-0.03912314;0.03103045;0.728195;-0.6846069;0.02554583;0.6839852;0.7287842;-1
136560;-0.6286538;0.09012683;-0.03598281;-0.06353594;0.7703108;-0.6343951;-0.01707789;0.6346429;0.7723609;-1
136600;-0.6328942;0.09248833;-0.03214046;-0.08390109;0.8209295;-0.5648319;-0.04273937;0.5633429;0.8251153;-1
136640;-0.6376604;0.09447494;-0.0283072;-0.07655136;0.8730395;-0.4815542;-0.03348698;0.4804128;0.8762887;-1
136680;-0.6192419;0.08731154;-0.0385249;0.2095759;0.7545773;-0.6206529;0.02853357;0.6299924;0.7758352;-1
136720;-0.623682;0.09012391;-0.03599438;0.1010126;0.7986388;-0.5931824;-0.02261983;0.5978394;0.8010332;-1
136760;-0.6320273;0.09465896;-0.02875751;-0.05309802;0.8828207;-0.4665987;-0.05685819;0.4639079;0.8839887;-1
136800;-0.6373645;0.09666504;-0.02385984;-0.07145551;0.9208321;-0.3832537;-0.04353349;0.3809918;0.9234403;-1
136840;-0.6279123;0.09273237;-0.0325032;-0.006542765;0.841809;-0.5396039;-0.06251796;0.5381447;0.840274;-1
136880;-0.6163238;0.08699711;-0.03762013;0.3752783;0.7607702;-0.5235894;0.01888371;0.5595537;0.8280851;-1
136920;-0.6191498;0.0894572;-0.03553541;0.2912672;0.8064477;-0.5129876;-0.0482213;0.5481677;0.834698;-1
136960;-0.6231576;0.09215941;-0.03277328;0.1911212;0.8497558;-0.4911939;-0.07665429;0.5117999;0.8554229;-1
137000;-0.6270705;0.09454156;-0.02929186;0.0685331;0.8918208;-0.4469619;-0.09598984;0.4518547;0.8866523;-1
137040;-0.6305451;0.09682791;-0.0244643;-0.01539504;0.9259586;-0.3772089;-0.07543053;0.3751801;0.9238105;-1
137080;-0.6137332;0.08459428;-0.03913103;0.4800973;0.685136;-0.5397938;0.1074966;0.566313;0.8162048;-1
137120;-0.6123623;0.0839324;-0.03815407;0.5797045;0.6605387;-0.4730552;-0.008016512;0.5860847;0.8091637;-1
137160;-0.6138829;0.08632883;-0.0366402;0.5124025;0.734278;-0.4341022;0.0005917475;0.5070434;0.8609455;-1
137200;-0.612627;0.0855422;-0.03586242;0.6032056;0.702673;-0.3711787;-0.04855023;0.4985872;0.8646519;-1
137240;-0.6162894;0.08863799;-0.03465325;0.4440989;0.8012235;-0.3930218;-0.07981282;0.4738989;0.8764893;-1
137280;-0.6139366;0.08768573;-0.03377452;0.5422247;0.7782734;-0.2996198;-0.08503847;0.4069426;0.9079259;-1
137320;-0.6127879;0.08677933;-0.033301;0.6190888;0.7438406;-0.2423729;-0.09840439;0.3809905;0.9177083;-1
137360;-0.6188986;0.09091049;-0.03243815;0.4004714;0.8288386;-0.3884474;-0.1161078;0.4663501;0.8765922;-1
137400;-0.614052;0.08841929;-0.03081686;0.5791674;0.7899269;-0.1704213;-0.1922414;0.3354048;0.9194992;-1
137440;-0.6129514;0.08751765;-0.03055708;0.6257764;0.7645446;-0.1324863;-0.113811;0.257475;0.9573283;-1
137480;-0.6161374;0.0896474;-0.03151417;0.5305203;0.8044376;-0.2535121;-0.1883013;0.4035728;0.8939763;-1
137520;-0.6223534;0.09353653;-0.02975579;0.2959915;0.8678879;-0.3987557;-0.1304598;0.4503794;0.8830016;-1
137560;-0.6139062;0.08865577;-0.02785866;0.6129948;0.7779528;-0.0814577;-0.2446806;0.2844988;0.9236415;-1
137600;-0.6128938;0.08779773;-0.0276694;0.607199;0.7864606;-0.05758867;-0.101257;0.147336;0.9813905;-1
137640;-0.6185243;0.0918296;-0.02926396;0.5223829;0.8011376;-0.2885482;-0.1701599;0.4292437;0.8864413;-1
137680;-0.615833;0.09007564;-0.02840598;0.6213285;0.7610901;-0.1561877;-0.2483076;0.3794045;0.8888605;-1
137720;-0.6258144;0.09608397;-0.02566639;0.1520654;0.9131114;-0.3779853;-0.1368638;0.3983459;0.9066434;-1
137760;-0.6137222;0.08854729;-0.02513708;0.6463485;0.7541552;-0.03255239;-0.2461553;0.2461886;0.9335667;-1
